user_id,book_id,rating
19675,2630,4
51773,8195,2
52675,414,4
14133,150,4
28155,1567,5
28155,2087,4
28155,4265,3
28155,1675,4
40242,6116,4
18470,414,4
3497,9476,1
25773,2046,3
25075,6116,2
39859,6116,4
16399,9719,4
48928,6107,3
52744,5680,4
26998,1417,4
49057,6706,4
27296,1819,4
26998,1748,4
51058,6131,4
21381,5669,3
21381,3050,3
21381,4512,3
51008,8565,4
51218,9335,4
51218,6965,5
51218,3963,5
46438,7732,3
40185,8043,3
26616,7141,4
45149,7761,4
22568,6706,3
2609,6299,2
20786,2046,5
20786,1819,5
7959,7641,4
5811,5848,5
5811,2871,5
18126,3568,4
50765,6116,5
25242,4736,5
32861,8043,5
52990,1417,3
49420,3322,1
4988,304,5
52569,3387,5
33178,4755,2
28725,2192,3
18049,3715,4
51835,8043,5
22568,1301,2
22568,1677,3
21396,8721,5
2973,7914,3
51450,7320,5
50282,7271,3
41573,1429,5
51529,5385,5
48027,2924,3
25367,4005,4
22568,8150,3
22568,3190,3
43710,7826,4
3156,4512,3
8931,6552,3
50250,6116,5
47673,7225,2
2436,2028,3
17211,2790,4
50542,8043,5
42523,2842,5
15198,919,3
38230,7605,4
17853,6107,3
36451,6131,5
49201,3737,3
44711,6473,4
21974,5185,4
5244,6116,5
35407,8108,3
37383,8043,4
40843,1819,3
40308,6699,3
49910,4269,4
44551,3003,3
8452,6699,2
12798,4108,5
10168,5494,4
10168,7320,4
10168,9788,4
22956,150,3
23772,4837,5
9636,3130,3
52136,6706,3
15496,4269,4
51122,4269,5
30761,9633,4
46004,6958,3
16963,6116,4
38209,3260,4
34363,915,4
27524,7320,5
28968,6116,4
52099,1204,3
11090,6190,3
11090,9455,3
42013,5766,3
51463,8108,3
50069,4081,3
24432,3697,3
42141,8043,4
46666,6804,4
39193,9335,4
1338,9719,4
41983,9833,3
20233,6107,4
20233,150,3
20233,8693,3
33687,2785,3
4998,8043,5
18971,6699,5
9885,6116,4
34958,7676,3
1358,414,2
47384,1819,4
15310,6883,3
31480,6706,3
12788,6116,4
52297,1752,5
20978,2633,3
15229,919,5
15370,7209,5
37631,4614,1
34365,9185,5
41081,5127,3
35943,6612,4
12611,6200,2
47721,7678,5
46368,9706,5
16005,1311,4
40134,1819,4
30195,326,4
11493,6107,4
52663,1096,5
35220,6309,2
3488,4269,4
48562,6830,4
51451,1936,3
40134,4557,3
1388,150,5
1388,304,4
19339,6699,4
51002,694,2
16271,3003,3
48805,1204,2
48805,4625,3
48805,8813,3
30863,8868,4
49277,2630,4
19355,5548,4
19355,5359,3
19355,4794,3
19355,5771,3
21000,3255,4
50916,1434,2
25169,6116,4
31953,7071,3
2390,6116,4
52675,3259,3
42900,8043,5
27996,6760,3
31511,414,3
31511,5076,3
40401,6116,4
19929,2046,3
26936,6116,4
10726,9592,5
7319,1819,3
7319,9930,4
7319,8061,3
43249,9792,4
40340,2174,5
45823,5960,4
47080,2193,3
45823,6830,5
45823,7244,5
45823,8142,2
53009,6107,5
53068,414,4
16071,9833,4
50273,8108,5
50744,5076,4
53009,1783,4
53009,2789,4
53009,6909,5
2950,1819,4
33884,414,4
50601,4771,4
34922,6706,4
50601,7741,4
2664,6699,3
14530,9705,2
42974,7209,4
20953,1790,4
20255,3605,4
50452,3367,4
36977,6116,3
25367,7914,5
15532,6116,5
10745,2000,5
50453,4618,4
52402,1429,4
39325,4968,4
25584,5741,4
25834,2304,2
18771,7914,4
46400,1316,2
678,4133,3
30877,6116,2
31017,4787,1
37391,1268,4
46082,6612,5
14633,326,4
39594,694,3
14633,1316,3
14935,1316,4
16755,9736,3
26335,6131,5
34253,7225,2
50003,1434,2
13583,6706,3
19168,6299,5
43537,4618,4
37606,150,4
11776,150,5
10285,6107,4
17922,3134,4
9507,4335,5
50601,2924,4
50601,7586,5
6486,9719,3
31622,6116,4
50987,3914,3
50987,5927,4
50987,8399,3
41793,7320,4
12199,4269,3
50208,150,4
4310,7871,3
51974,8043,3
15294,7698,3
49545,4269,1
39325,9788,4
19583,2647,4
35732,9736,5
18489,1272,3
41866,8407,4
17839,5534,3
52956,1491,5
10009,8194,3
10009,9334,3
13138,8108,2
13138,3130,3
13138,1268,3
2496,1790,1
12630,5494,3
19017,6757,5
52228,150,4
52228,2820,4
52228,4337,4
4758,1316,3
541,5666,4
51767,4528,3
2514,9519,5
38729,919,4
38814,6699,4
2514,5183,3
2514,7209,5
2514,414,5
52170,8043,4
41134,1204,3
23980,6116,4
52388,8399,4
52388,3914,4
52388,5222,4
52388,5927,4
52388,1677,4
52388,3416,4
52388,4583,3
52388,5343,4
52388,6306,3
4928,4794,3
8458,2603,4
13064,1819,4
45710,5465,4
11901,919,4
6313,6909,5
34050,5343,3
31123,9792,3
42754,9348,3
42754,9594,3
31046,8150,4
31046,4422,3
48452,4491,4
31046,1311,3
8972,2136,1
17639,1272,3
8972,2188,3
43550,304,5
43550,6699,4
51928,7316,2
47261,6220,3
43550,1819,4
43550,5758,4
13199,2362,3
43550,1790,4
16890,694,4
39294,1430,5
52354,9633,4
25722,233,2
24464,6699,4
43419,4269,5
43419,4771,4
8470,6116,3
21526,8036,3
46025,2820,3
29631,326,4
45951,233,3
551,8143,4
551,8385,3
551,4359,1
551,4639,4
551,1317,1
551,8547,3
48156,7193,4
148,9188,3
36290,2188,3
44100,5548,5
6415,1441,3
25420,1819,4
35383,6116,4
23982,8284,4
15266,9736,4
2936,6899,2
44493,8887,4
52305,4430,3
12420,6899,3
29622,7320,5
35350,2834,2
32871,2046,5
36953,6699,3
51204,150,2
21934,6116,3
27379,1819,4
29158,233,3
29158,7133,3
46758,6116,3
53403,6909,5
51043,8693,3
1543,6116,2
24832,150,4
26478,5076,2
32081,6309,4
32081,7811,3
11971,5741,4
51473,3697,4
23472,9519,5
6768,6116,3
53289,3966,4
15532,9736,5
47347,5430,5
19821,1301,3
53289,1752,3
53289,2188,4
19821,2981,3
19821,5692,3
19821,304,5
19821,2000,4
19821,2633,3
19821,4427,2
19821,1936,2
19821,4392,2
52396,7738,3
42034,6116,3
52979,326,4
33381,3259,4
20350,4254,3
37305,4491,5
47174,7209,4
38576,2924,5
11174,1819,3
48027,6309,5
48027,7811,5
51515,8763,3
6554,6699,4
51515,2981,4
6871,7071,2
51515,1301,4
51515,9820,4
29265,3322,4
21109,6699,4
21109,8457,3
39847,3788,5
42874,1096,3
36897,1819,2
23982,7821,5
47312,2991,4
47312,4427,4
8629,4898,4
8629,3322,3
8629,4347,3
1161,326,4
28651,5563,4
11713,6255,1
48562,7244,4
41312,7225,3
25477,7044,4
35062,6116,3
51295,4968,4
7861,6116,3
860,9519,5
18285,9790,4
51820,6731,5
31300,9736,5
13005,6681,4
13005,8393,4
13351,8043,5
1388,694,4
1388,1268,3
13296,4089,5
3210,9736,5
52302,8043,4
40183,5183,3
31373,9736,3
27043,2411,3
13200,5766,5
27043,4508,3
27043,2015,3
17207,2046,2
36105,6706,5
27043,9860,4
27043,5182,3
13272,3130,5
27379,3090,4
2939,6107,3
28006,2304,2
28006,2769,3
36442,3465,3
40559,2000,4
40559,694,3
40559,3905,3
19328,9930,4
2750,9519,4
49847,4254,3
43291,4027,3
7446,9736,4
51133,6965,4
13619,8407,4
41009,4402,4
8830,915,3
14946,233,4
52438,5973,3
8830,4130,3
8830,1936,4
44164,1430,3
36803,233,3
53022,1645,4
53022,1953,5
18717,6116,4
38384,1429,5
4644,1441,4
8208,1096,4
9149,7678,3
29012,5692,4
11266,7738,2
16837,7193,3
41255,8043,5
46510,6116,4
37508,6116,4
4122,6107,3
37202,8813,4
29504,6965,4
33605,7071,4
33605,2871,5
33605,5848,4
7293,9399,5
12460,9736,4
47372,2015,5
22083,1819,4
43143,6769,4
48437,4557,3
14117,2824,4
14899,8043,5
14117,3406,3
15541,5669,4
27260,915,4
14899,6490,4
15541,4269,5
2310,8407,5
27260,233,4
14899,7225,4
15730,326,4
44395,6116,4
32950,5595,3
53303,4359,5
51402,5465,5
8357,6116,4
49162,5142,4
17181,6426,3
34007,4755,4
46595,6958,5
34608,5385,3
27762,6116,3
4469,5385,2
50733,3003,4
19338,9788,4
23179,8945,4
23179,6344,5
34603,3561,3
50865,9630,4
34719,7551,5
39323,5960,5
39323,6830,5
39323,7244,5
39323,8142,5
9187,6706,3
1785,4081,3
53244,3358,5
53244,1783,5
51394,4755,3
29613,8043,4
44076,8195,3
14859,1790,5
14859,4269,3
30858,5494,5
39433,233,4
9224,2411,5
30460,3853,1
52935,6699,3
1785,1434,3
14117,6706,3
8789,2871,4
1785,5343,3
44859,7551,2
50560,3865,5
50560,4402,5
49510,4625,3
49510,4431,3
49510,2981,4
49510,9244,4
1785,2193,3
11056,326,4
42982,8043,5
12741,1819,4
33584,6116,3
21614,7071,3
16264,6699,4
16264,1567,4
26531,9455,4
18299,7044,4
14680,9539,4
51837,8043,4
49697,9193,3
51545,2834,5
849,6546,3
23007,7641,5
20856,6699,4
42570,2128,4
42570,6116,4
18055,6969,3
45969,8887,4
51565,8043,4
22555,1311,4
23073,5741,4
32680,8550,3
6977,9833,3
12809,8043,3
523,8121,3
35220,7811,2
50522,915,4
11546,8887,4
40628,5669,4
40628,7761,4
40628,7528,4
40628,8945,3
40628,2362,4
40628,3190,3
40628,6490,3
40628,4335,4
30875,4787,4
30875,6473,4
32337,3367,5
28598,1819,5
49430,7914,5
39193,4736,4
29645,9854,3
12510,6116,4
34608,3197,2
34608,1311,4
34608,2820,4
17385,3905,4
34608,2188,3
34608,6566,3
34608,1159,4
34608,6299,3
34608,2000,4
34608,3788,3
45025,2871,5
34608,8036,3
34608,4793,3
34608,2087,3
34608,5220,3
20539,3134,4
23769,6699,3
47943,6116,4
50069,6699,3
9027,6116,3
47202,6264,4
47202,7586,4
49339,2000,5
52479,9736,4
51907,3697,5
19779,6958,3
34363,1204,2
52746,8194,5
52746,9334,4
40889,233,3
48059,4269,4
48382,2015,4
52979,8032,4
44967,8043,4
19954,2789,3
19954,9144,3
4928,5548,4
30918,8765,4
9002,4269,5
44541,8026,4
3992,1491,3
46308,8258,5
46308,6490,5
49804,6965,4
41916,3443,4
46308,9171,5
41739,1272,4
31337,6969,4
52464,7821,3
13809,7271,5
50190,5796,4
29815,4027,5
3286,2288,4
25231,3697,4
25231,8142,4
25231,8393,4
49364,304,2
48320,4108,5
48320,7209,5
18474,9592,4
28848,2938,3
2425,2704,4
47464,2871,5
47099,6777,4
40243,3130,4
19326,4491,5
3586,7320,4
16504,6474,2
33963,6116,3
49195,6899,3
50410,5848,5
45118,915,5
45213,8043,5
50529,6309,4
50529,7811,4
33780,6107,3
10517,6107,4
12865,6116,4
50519,5185,3
50952,2128,5
8628,7699,3
5477,233,4
26026,5494,4
13585,6116,4
50607,5669,4
2291,8092,3
18885,7789,2
49265,9291,4
51875,9719,4
51875,7044,5
51875,9226,5
51875,1819,5
26088,1819,4
53000,9736,4
42826,2679,5
34895,2785,3
25190,2188,3
50940,3143,5
39563,7914,4
40503,8043,3
4600,8113,3
33822,9930,1
15093,8550,3
19434,1145,3
48791,8258,3
218,1204,3
46545,5960,5
46545,6830,5
46545,7244,5
53273,7320,4
24679,1316,4
31044,7123,5
52191,7044,4
18656,8043,4
48955,2991,3
52678,8043,4
4482,1819,4
48027,7225,3
48027,8887,4
16935,5563,4
44444,414,4
49608,8043,4
46254,3143,4
18983,1441,3
16741,4269,4
35181,1578,2
18983,3050,3
18983,4512,4
28465,5848,5
28465,2871,4
15940,3088,3
19478,3134,4
17796,1936,2
38621,5848,5
24726,1819,4
27399,5459,4
24726,9736,3
12244,8407,4
5126,1311,4
9811,5558,3
17396,6190,5
12071,7605,4
50250,1819,4
1198,5771,4
1198,6151,4
1198,4794,4
49244,1567,3
49244,1159,4
37923,5758,5
29919,7320,5
16769,4133,4
49800,8043,4
15941,6706,2
35131,7959,5
35131,1268,4
48493,3841,4
18896,1429,5
40652,1920,3
21529,9300,3
3267,1819,4
18824,8407,5
18824,3190,5
18824,2842,5
25040,9155,4
46521,9719,2
46284,1204,3
40761,150,4
46937,326,4
23289,8550,4
26467,1317,3
51715,2790,4
45885,4771,5
48344,1953,5
25589,414,3
25589,8061,4
24697,9185,1
3873,9736,4
39653,8457,3
44715,2603,3
25544,3011,3
25544,8802,5
25544,3197,5
25544,4027,5
25544,5263,5
1198,5359,3
28283,414,2
23728,304,5
44027,4491,4
14698,8043,3
15892,2304,3
46512,3134,4
15892,6096,3
51911,7551,5
33636,8143,3
27201,4269,4
18517,2188,5
48989,2128,4
13275,1491,4
25544,5616,4
44773,6116,5
45630,6116,1
2773,5076,3
13478,6706,3
51966,9519,5
15321,9888,4
7650,6107,2
41892,5142,4
32794,5183,2
20351,4508,5
51133,7528,3
34482,8319,4
34482,3416,4
6944,3788,3
11599,2679,5
1551,3891,4
1551,7388,4
23274,8043,4
47958,6699,3
11599,8348,5
28359,8108,4
22421,8469,4
11599,1268,4
1660,4146,3
45147,5666,5
10243,1268,5
5680,8469,3
5680,6883,4
11411,150,2
25715,7141,3
24417,6116,3
48868,6473,3
44698,5595,1
13986,9736,4
33293,6116,4
45437,7888,4
33293,7044,4
17538,2368,4
18424,3270,5
5680,1272,5
39847,1272,3
18551,6116,3
32008,6151,3
35652,9185,4
51187,2924,5
6081,9335,3
42459,4335,4
1997,9792,4
8073,4837,4
23701,2824,5
19818,2710,3
52979,7914,4
12634,3399,5
34482,8284,3
45084,7208,3
33562,3914,3
33562,5222,3
33562,5927,3
29955,7133,4
26868,8802,3
39272,6474,5
49252,1272,3
8965,8407,4
50480,1819,3
8568,7044,3
2420,9519,5
37049,9446,4
49240,9777,3
29663,6107,4
19559,6473,5
27845,2136,3
30288,1819,4
6582,5494,4
38108,3788,4
27085,6706,5
39587,2423,3
46101,2842,4
44551,6528,3
46101,3537,4
46101,4618,4
39080,9446,4
46870,1311,3
49082,6107,5
50915,8043,2
31835,7320,4
49292,1311,3
484,2561,2
33129,9507,3
24062,7744,4
24062,2561,4
24062,6675,4
24062,8731,3
27752,5185,3
24062,2087,4
24062,5220,4
24062,1311,4
22694,150,4
24062,1547,3
12691,5616,4
24062,6566,4
20650,1748,3
41781,6528,4
30421,2128,5
14660,919,3
51503,7914,4
47312,3016,4
53134,9736,4
23343,1429,5
40682,4614,5
28834,4618,4
15346,8945,4
17854,6116,5
38657,3600,5
37944,5848,5
36293,6327,4
7675,7044,3
52228,1159,5
39881,3537,4
42598,5494,4
52228,304,4
52228,1386,5
52228,2087,5
52228,5220,4
6737,7789,4
41153,5751,1
41153,6566,2
41153,2633,3
47013,1819,4
47375,2046,3
28155,2704,5
12192,8043,3
50091,9788,1
45772,3788,3
46019,5848,4
7296,4614,4
31979,4134,4
52228,1145,4
52228,2368,4
52228,4265,4
52228,4639,4
52228,1806,4
52228,3787,4
52228,2603,4
52228,326,4
52228,3468,4
52228,3841,5
52228,3003,5
52228,3465,4
42316,2704,4
51156,2128,5
1031,7044,3
51533,9792,4
46109,7698,3
39238,4254,3
38383,1311,4
7616,8319,3
20348,3358,5
11353,3697,3
22037,4237,5
22037,2015,4
49055,919,4
15801,7871,1
5619,1441,4
33200,9154,3
52519,8108,3
20801,6107,5
22037,1790,5
34482,5758,3
39105,1268,4
50939,6344,5
7051,8407,4
51375,6116,5
12519,7193,3
49301,7875,4
350,6116,3
41112,1790,1
40366,2546,4
52930,1441,3
52930,5097,3
50216,8036,2
47214,4736,3
49113,694,3
9489,5094,1
19758,6116,3
41281,1547,4
33292,3656,3
14621,4269,3
32096,7225,4
5181,6116,3
44180,5941,4
44180,2842,5
44180,4618,5
44180,3537,5
42259,915,3
46588,8043,3
36683,4168,4
17038,8043,5
30286,6706,3
48684,8227,4
43711,1675,1
49244,233,4
19399,7320,4
29495,919,4
39769,6116,3
16593,5595,3
44354,5183,1
17732,4254,3
2898,9719,4
51487,4089,3
51700,8043,4
2045,1171,4
551,2769,4
19717,6123,4
9444,7735,4
37299,7141,3
49244,1317,3
9444,2757,4
9444,2136,3
7081,8561,4
49244,304,3
42598,7320,2
33053,4269,3
2045,1790,4
42218,6116,5
10555,8043,3
7752,4968,5
26026,7320,4
51122,7641,4
48955,4512,5
48955,5669,5
45244,6116,5
15705,3600,3
44008,8043,4
51964,2560,4
15085,8457,4
10998,5595,2
14892,6309,5
18690,5222,3
18690,3914,3
49129,150,4
26441,6760,4
8680,1920,4
27656,1429,4
4020,5138,3
18428,2128,5
27221,7225,2
20385,6309,4
31438,7888,4
12123,9159,4
17433,4335,4
10767,8108,3
10767,1819,4
7477,414,2
15912,233,3
15912,9788,4
18605,4254,4
37711,5138,5
42036,2679,4
40447,2288,4
35616,2128,5
21841,1920,2
41116,9511,3
28725,1145,3
48165,3406,5
48165,7193,3
3551,4057,3
28725,1317,2
28725,5086,4
28725,2710,3
20033,304,4
41525,7225,4
46980,4269,5
36153,3656,2
36153,9171,3
9033,1567,4
39243,8043,5
33588,915,4
47003,414,4
4928,5359,3
40680,150,5
25093,1790,4
36109,1936,2
10041,8550,2
12607,150,5
33095,2015,4
33095,6807,4
19029,8258,4
6835,1748,2
4852,414,4
4852,233,4
17660,1096,3
24689,8143,4
6224,3197,4
6224,2188,4
6224,1752,4
33095,8009,3
33095,2862,4
1577,4146,4
32875,150,4
19142,4755,3
18583,5494,5
15701,1311,3
25280,8785,4
36308,233,3
36308,326,3
36308,1159,3
7952,6082,3
41491,5960,4
44768,8043,3
46957,9736,3
39096,3865,4
39096,4402,4
12519,4254,3
44088,8113,3
11966,1311,3
44088,5560,4
31191,233,5
31191,383,3
31191,1311,4
31191,5385,4
5797,4422,2
5797,915,4
5797,2789,3
5797,3513,3
23929,4269,3
3543,6082,3
48498,6306,4
48498,6200,4
6893,3050,4
19065,150,4
5811,6473,4
28986,414,2
45293,1819,4
45903,1204,4
49919,8043,4
23289,1790,4
37930,1790,4
31961,233,4
46468,4430,5
52943,5051,4
2253,1491,1
41508,9706,4
6428,5127,3
18690,5927,4
37608,6706,3
23276,8043,5
15400,233,4
32725,2871,3
11859,4625,4
35055,6830,5
35055,7244,5
3312,233,3
2823,5615,2
27062,2046,2
8516,4400,4
32527,694,3
32527,1268,3
32527,2046,2
46488,1752,3
11438,5927,4
11438,3914,4
11438,5222,4
16455,6107,2
18012,150,4
48664,3468,4
15278,8407,4
8674,6116,5
16877,6116,3
4731,2679,3
52990,1748,3
8165,1171,4
22362,9226,4
17183,4385,5
49534,6220,5
18536,2548,4
34037,1204,3
34037,8258,4
39688,2192,3
19792,8550,3
15532,6107,1
18471,4430,3
48925,7738,4
48407,7948,2
28753,150,3
38843,4269,5
51943,2561,4
53034,6116,3
4039,8036,3
3254,6426,5
34411,6706,4
43319,5076,4
43319,9630,4
39508,383,4
39508,414,3
39508,2679,3
43319,2193,3
47394,6358,4
21814,6116,5
6381,8195,3
51759,6909,5
52868,7592,5
40791,7244,5
40791,6830,5
40791,5960,5
21233,3130,4
5454,4269,3
26896,8407,5
5454,8407,2
46563,150,3
46563,4898,3
25564,5222,3
41625,8258,3
37538,915,4
46563,3143,3
22556,1311,4
46418,3891,4
33610,2128,4
30245,878,5
30245,1268,5
30245,2938,5
30245,3016,5
30245,2610,5
46563,8036,3
48684,6344,4
51943,233,4
39270,7629,4
33744,6706,3
26896,2924,4
42042,6116,5
4862,6116,4
10243,8813,3
343,1311,3
31668,2871,4
815,1752,3
12547,2539,4
29534,7676,3
6164,8227,2
49104,9519,4
4786,7871,1
20853,4430,4
21680,2067,4
49208,694,4
26585,6699,3
24830,9594,5
6598,1547,4
45230,4968,5
22666,8084,3
32645,4422,5
27549,2128,3
46205,2785,3
38517,3197,4
38517,4027,5
41932,8887,4
40559,6633,4
2918,5595,3
44503,9705,1
52106,6675,4
40572,6895,5
40572,2193,3
40572,233,4
31191,1316,5
40572,4392,2
17516,326,4
5856,6546,3
51394,2000,3
48187,9633,3
14504,3003,4
14504,6139,5
9583,6116,4
14504,3963,4
53012,1311,4
53012,2015,1
47377,694,3
20289,8785,4
51780,8043,3
51668,2560,3
51668,5483,4
334,6699,3
19077,2539,4
19077,2842,4
19077,3050,4
19077,3367,4
19077,3537,4
19077,4512,4
20162,6309,4
39085,8227,4
39085,2015,4
10429,3270,4
39085,1268,4
30171,6116,4
4086,1819,3
18583,7320,5
43690,5222,2
43690,3914,2
43690,5927,3
21071,915,2
16163,4254,2
9436,6699,3
22126,6584,3
41866,5941,4
25832,2769,4
3564,9159,4
46140,2028,5
40205,6473,3
28599,326,4
36425,2192,2
11547,8887,4
46563,7436,4
38828,383,4
38148,3788,3
21071,3600,4
5455,4335,3
49889,8785,5
11984,7141,3
43305,7044,2
28673,6699,5
20292,1316,2
1945,9930,3
7520,1547,3
7520,1316,4
6645,5692,4
52546,3513,2
42271,8194,3
52809,233,4
52809,919,3
14662,6633,4
30158,6426,3
47462,6612,4
25769,1301,3
35684,8721,5
35684,2174,4
18128,4337,3
46724,8043,3
14048,7698,3
9578,7761,4
25516,1204,4
50195,9508,4
14354,8457,4
49889,1953,4
3473,2834,5
22311,7044,5
53110,1311,5
53110,4793,5
49058,9633,3
10866,4385,4
16067,1204,3
43453,2871,4
49889,6731,5
6064,2630,4
46894,8407,5
7940,4787,2
53228,9633,3
48974,8143,4
4826,5534,4
4075,1752,4
4075,2769,4
42202,6731,4
42316,7739,5
15093,6116,3
50118,4335,3
33460,5263,3
43319,6804,4
45068,3914,3
2656,6107,3
17683,5185,5
49605,6731,3
30994,233,5
44409,8550,4
47674,6116,4
21485,8227,3
44207,6116,5
44366,4755,5
7520,3197,5
7457,6306,3
7457,6200,2
4251,9788,4
4251,694,3
25624,3914,5
40420,4787,4
35889,6706,3
35889,2046,3
47544,6116,4
47544,8092,5
11915,9188,4
42179,1748,4
18099,6116,5
6987,6706,4
52759,915,2
14930,3130,5
53315,2539,3
53315,3537,3
53315,7463,3
53315,9144,5
53315,1301,3
11634,6116,2
22354,6731,4
50301,8550,5
50301,5758,5
50301,7676,5
9733,233,4
50301,8284,5
25135,6116,4
42921,1920,5
53190,2539,3
49232,6664,4
49232,3853,3
49232,5304,3
51632,4335,4
41491,6830,4
45479,8043,5
389,2790,5
24938,6757,2
41781,9168,4
2417,6699,4
46865,3416,2
52061,2630,4
12869,2128,4
14791,5483,5
8353,7959,4
43157,150,2
9444,6546,4
9444,4870,3
7822,4755,3
14340,8143,4
50439,915,3
7098,7209,4
27906,1578,4
21242,4583,4
36388,6699,5
28678,6757,3
36262,2015,4
52167,4771,4
49673,4956,4
52562,383,5
21775,3605,5
30480,8043,2
2718,7641,5
26004,2871,5
22407,7678,4
622,233,4
9039,5595,3
2150,3697,5
40134,1268,3
2400,9154,4
52178,8043,2
34048,1790,2
52984,5534,2
26370,326,5
644,2067,4
16290,6473,4
8020,7044,4
48428,5183,5
53199,4265,2
45443,4269,3
42472,6699,3
14892,7811,5
7366,326,4
53199,150,5
6886,7278,5
6886,7070,4
47849,414,3
52313,6116,2
52785,1272,5
39418,2067,3
39418,150,5
39418,9854,4
3036,4057,3
49051,2820,2
16854,5534,2
5562,2630,4
7385,9854,3
10165,3090,5
2741,7914,4
16621,4787,4
28663,1301,4
22196,5960,4
39578,1819,4
36135,7871,3
18158,5220,4
50479,3605,5
50479,5871,5
50479,2633,4
31880,694,4
28653,9736,3
34677,3270,4
50740,7271,4
5410,6699,3
35598,2790,3
4550,4716,3
36593,3270,3
34095,383,5
19689,9736,5
49534,5343,3
18559,6473,5
35220,8887,3
7486,5185,4
47458,6490,4
15892,3130,3
41615,2981,3
16285,6958,4
51926,6521,4
51926,326,2
43213,6116,4
30858,7320,5
45767,6116,5
45767,8108,4
45767,1819,4
23393,8043,3
45767,6584,4
43550,1386,4
25817,3270,5
45767,4787,4
25817,6299,3
43169,1316,3
43169,1317,4
49164,1819,3
44383,233,1
46031,7871,5
14118,1819,2
29887,9100,5
52979,4133,4
42820,4956,2
39854,1819,1
36706,7388,4
2989,8528,4
11776,6473,1
21164,304,5
21164,383,4
41281,2991,4
1101,1441,4
6873,6699,3
51331,150,3
12519,7133,4
41505,9736,3
5669,1159,3
46294,5359,5
46294,5548,5
46294,414,4
46294,4227,5
45618,7826,4
7846,6958,2
46980,3537,5
47721,9951,5
47721,4508,3
4216,3788,3
46863,7225,4
26088,9516,5
26088,1806,2
48215,1204,3
53018,7193,4
53018,1268,3
53018,414,5
42830,5548,3
20087,9455,5
41613,2028,4
39864,8407,5
28544,4427,4
6874,1936,3
31123,9736,4
50441,7225,3
16742,7699,2
41160,414,3
4763,1145,4
9453,8849,2
46806,2769,4
50230,6883,3
6978,2046,2
14354,1386,3
29708,8393,5
29708,6681,5
14120,414,3
6989,4618,4
44024,1819,3
50659,6296,4
36228,3270,4
36228,233,2
28428,4335,4
2880,2411,4
48947,8763,4
48947,9171,5
16901,8399,3
12408,7208,4
49208,1268,5
7459,6116,4
6139,7612,4
52770,8036,3
14165,3090,3
2127,919,3
41491,7244,4
5171,7761,4
266,6699,4
46247,8469,4
10937,2411,5
12547,7044,4
1432,5127,4
48344,2630,4
9151,8802,4
3790,3322,3
26516,6116,3
37462,2015,4
6944,3050,3
14194,4335,4
53137,150,4
53137,414,3
53137,326,5
53137,1752,5
15292,304,4
23594,4614,3
3254,5796,4
8438,2128,4
49611,2193,3
10159,9594,3
52903,8785,5
20746,2871,4
38477,9930,4
27344,7071,5
16779,6699,4
10285,6706,3
28919,8319,2
15399,6116,4
14897,414,2
2206,6107,3
9960,2188,4
5434,4254,4
23139,3126,4
23139,9274,3
52018,383,3
52018,4639,5
3388,6116,4
6638,878,4
10496,9193,3
40990,7751,4
18138,9840,1
4898,6699,2
16168,2136,3
16168,9188,3
4526,4491,4
43792,5669,2
10516,2769,5
32511,6116,3
28020,4057,5
25564,3787,2
44444,6107,3
38858,7761,4
11536,1819,3
23289,9777,2
3859,6883,3
3859,3841,3
3859,8319,5
3859,4385,4
25624,5222,5
39372,326,1
43419,9171,4
49637,1429,3
51405,3966,4
46980,2842,5
26993,2842,4
26993,3537,4
26993,4618,4
33588,2924,4
16182,5027,5
21100,6883,3
17673,3406,4
13208,326,4
13208,1159,3
13208,1806,5
13208,2603,4
49417,7044,3
33104,9508,3
1170,2834,5
5255,4508,3
48645,3865,4
53268,5027,4
2443,2769,3
29488,233,4
1185,6107,4
34647,9792,4
48645,3605,4
48645,4402,4
48645,4430,4
48645,5871,5
48645,6267,3
48645,8860,3
22360,8469,5
1603,2411,5
10312,6777,5
1603,7463,4
3865,2710,3
51882,4237,3
6683,3788,3
53211,6706,3
37418,1204,4
24554,8043,4
53268,2028,4
46833,6309,3
46833,7811,3
24325,6584,3
19618,1790,3
46556,9594,5
51626,3011,5
51626,3567,5
51626,4400,5
51626,9511,5
51626,7678,5
51626,7751,5
51626,7699,5
51626,8227,5
15941,3788,4
25758,2067,2
22196,6830,4
22196,7244,3
47979,8043,5
43795,1936,5
21164,9456,5
20166,3367,5
20166,7463,4
51491,6699,2
48201,8403,5
17072,3865,3
17072,4402,3
12955,4512,3
25271,7592,5
47130,150,2
14397,3697,3
7557,1819,3
38958,2136,3
5095,414,3
16287,3788,3
41126,150,4
41126,233,4
48033,9292,3
39719,2046,4
1639,6116,3
42198,2785,1
7637,6107,5
25231,5848,5
51652,9792,4
51652,2046,4
51652,1819,5
13725,4168,4
19818,6895,3
19818,2015,4
37332,6675,3
51666,915,4
16153,1819,4
2,1096,3
13859,5459,4
4674,2128,4
28995,3134,4
7363,7698,4
40744,8469,4
22887,6480,3
30877,878,4
50879,9185,5
13762,7875,2
15017,2046,5
15496,5927,2
4276,9792,4
24516,150,5
25855,1920,4
2820,4787,3
53363,1806,3
24275,7751,3
53363,2679,3
53363,150,3
51899,1204,5
40445,2871,5
933,9736,1
22401,7102,4
45573,3914,3
45573,5222,4
45573,3841,3
