book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
5483,48019,48019,46992,62,60833459,9780060833460.0,Peter F. Drucker,1966.0,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),,4.11,16326,17223,378,318,721,3134,5701,7349,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5494,22055283,22055283,40431126,42,804178429,9780804178430.0,Joe Abercrombie,2015.0,Half the World,"Half the World (Shattered Sea, #2)",eng,4.2,12396,18888,1719,52,299,2560,8863,7114,https://images.gr-assets.com/books/1402314017m/22055283.jpg,https://images.gr-assets.com/books/1402314017s/22055283.jpg,0
5496,44905,44905,937841,34,1590303164,9781590303160.0,Natalie Goldberg,1986.0,Writing Down the Bones: Freeing the Writer Within,Writing Down the Bones: Freeing the Writer Within,eng,4.17,18477,20838,1416,207,701,3527,7233,9170,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5534,2285777,2285777,2291983,30,316018600,9780316018610.0,Elin Hilderbrand,2008.0,A Summer Affair,A Summer Affair,,3.66,19033,20406,1194,487,1889,6361,6956,4713,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5548,21719,21719,947888,73,60534044,9780060534040.0,Karin Slaughter,2002.0,Kisscut,"Kisscut (Grant County, #2)",eng,4.12,18833,22250,1011,165,616,4035,9035,8399,https://images.gr-assets.com/books/1348096108m/21719.jpg,https://images.gr-assets.com/books/1348096108s/21719.jpg,0
5558,32434,32434,944284,50,425210758,9780425210760.0,Dean Koontz,1993.0,Mr. Murder,Mr. Murder,eng,3.72,19904,20738,479,329,1584,6533,7362,4930,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5560,185253,185253,1246811,23,812505182,9780812505180.0,L.E. Modesitt Jr.,1991.0,The Magic of Recluce,The Magic of Recluce (The Saga of Recluce #1),eng,3.84,18879,19809,469,457,1402,4952,7109,5889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5563,93269,93269,1650913,55,345487133,9780345487130.0,George R. Stewart,1949.0,Earth Abides,Earth Abides,eng,3.96,17200,19106,1521,410,1231,3943,6678,6844,https://images.gr-assets.com/books/1320505234m/93269.jpg,https://images.gr-assets.com/books/1320505234s/93269.jpg,0
5595,12888599,12888599,17212649,47,316185906,9780316185900.0,Charlotte Rogan,2012.0,The Lifeboat,The Lifeboat,eng,3.2,18260,20594,3402,796,3605,8615,5897,1681,https://images.gr-assets.com/books/1344266875m/12888599.jpg,https://images.gr-assets.com/books/1344266875s/12888599.jpg,0
5615,84022,84022,822074,31,044900578X,9780449005780.0,Fannie Flagg,1998.0,"Welcome to the World, Baby Girl!","Welcome to the World, Baby Girl! (Elmwood Springs, #1)",eng,3.84,18307,19738,976,199,1066,5513,7936,5024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5616,23966,23966,1087344,51,393318680,9780393318680.0,Irvine Welsh,1998.0,Filth,Filth,eng,3.76,16162,17671,693,463,1351,4679,6637,4541,https://images.gr-assets.com/books/1452500604m/23966.jpg,https://images.gr-assets.com/books/1452500604s/23966.jpg,0
5619,30347,30347,13538260,70,446618675,9780446618670.0,Sandra Brown,1999.0,The Alibi,The Alibi,eng,4.03,17729,19454,509,177,707,4254,7586,6730,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5666,12013,12013,1494164,23,553575376,9780553575380.0,Iain M. Banks,1996.0,Excession,"Excession (Culture, #5)",en-US,4.19,16330,18833,737,104,544,3026,7117,8042,https://images.gr-assets.com/books/1288930712m/12013.jpg,https://images.gr-assets.com/books/1288930712s/12013.jpg,0
5667,5175,5175,3266662,25,038079487X,9780380794870.0,Pearl Cleage,1997.0,What Looks Like Crazy on an Ordinary Day,"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",eng,3.7,17853,18444,610,359,1568,5728,6439,4350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5669,17333431,17333431,24064758,40,1455521310,9781455521320.0,David Baldacci,2013.0,King & Maxwell,"King and Maxwell (Sean King & Michelle Maxwell, #6)",eng,4.03,14491,20096,1580,132,643,4106,8871,6344,https://images.gr-assets.com/books/1379456669m/17333431.jpg,https://images.gr-assets.com/books/1379456669s/17333431.jpg,0
5680,9682816,9682816,14570778,33,316097543,9780316097540.0,"James Patterson, Marshall Karp",2011.0,Kill Me If You Can,Kill Me If You Can,eng,4.0,16879,18616,1277,287,773,3982,7122,6452,https://images.gr-assets.com/books/1344263782m/9682816.jpg,https://images.gr-assets.com/books/1344263782s/9682816.jpg,0
5692,13521299,13521299,19081975,48,316097527,9780316097530.0,James Patterson,2013.0,"Alex Cross, Run","Alex Cross, Run (Alex Cross, #20)",,4.03,14434,19307,1415,139,584,4227,7954,6403,https://images.gr-assets.com/books/1343360404m/13521299.jpg,https://images.gr-assets.com/books/1343360404s/13521299.jpg,0
5737,5179,5179,1527857,20,671774670,9780671774680.0,Melinda Haynes,1999.0,Mother of Pearl,Mother of Pearl,en-US,3.67,17378,17632,395,464,1373,5501,6517,3777,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5741,297134,297134,2958245,38,345467515,9780345467520.0,Kristin Hannah,2004.0,The Things We Do for Love,The Things We Do for Love,en-GB,4.05,16190,19211,1188,167,559,3914,8153,6418,https://images.gr-assets.com/books/1320542055m/297134.jpg,https://images.gr-assets.com/books/1320542055s/297134.jpg,0
5751,39045,39045,2101859,80,375713751,9780375713750.0,Allison Pearson,2001.0,I Don't Know How She Does It,I Don't Know How She Does It,en-US,3.3,15456,17703,1554,1002,2829,6336,4911,2625,https://images.gr-assets.com/books/1320396351m/39045.jpg,https://images.gr-assets.com/books/1320396351s/39045.jpg,0
5758,43924,43924,14596742,91,451219244,9780451219240.0,Harlan Coben,2006.0,"Promise Me (Myron Bolitar, #8)",Promise Me (Myron Bolitar #8),eng,3.96,18168,20687,1191,100,609,4866,9503,5609,https://images.gr-assets.com/books/1361152177m/43924.jpg,https://images.gr-assets.com/books/1361152177s/43924.jpg,0
5766,2830067,2830067,2856172,63,688163181,9780688163180.0,Dennis Lehane,2008.0,The Given Day,The Given Day (Coughlin #1),en-US,4.03,16528,19736,2462,271,820,3610,8450,6585,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5771,21722,21722,6678910,61,440242916,9780440242920.0,Karin Slaughter,2005.0,Faithless,"Faithless (Grant County, #5)",en-US,4.11,16833,19382,658,189,560,3455,7879,7299,https://images.gr-assets.com/books/1167323214m/21722.jpg,https://images.gr-assets.com/books/1167323214s/21722.jpg,0
5796,36076,36076,35986,44,074329730X,9780743297300.0,Stephen M.R. Covey,2006.0,The SPEED of Trust: The One Thing that Changes Everything,The Speed of Trust: The One Thing that Changes Everything,en-US,3.97,13708,14707,461,315,865,3196,4930,5401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5848,16043804,16043804,21821161,16,031624371X,9780316243710.0,Michael J. Sullivan,2013.0,The Crown Tower,"The Crown Tower (The Riyria Chronicles, #1)",eng,4.31,17352,19317,1119,154,339,2089,7511,9224,https://images.gr-assets.com/books/1375570227m/16043804.jpg,https://images.gr-assets.com/books/1375570227s/16043804.jpg,0
5871,3094593,3094593,2501542,47,515144665,9780515144670.0,Nora Roberts,2008.0,The Pagan Stone,"The Pagan Stone (Sign of Seven, #3)",en-US,4.14,22863,24157,911,252,948,4445,8063,10449,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5914,41950,41950,1004492,64,752849522,9780752849520.0,Maeve Binchy,2002.0,Quentins,Quentins,,3.88,18150,19579,728,156,836,5405,8045,5137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5927,21853645,21853645,41125534,34,1250034515,9781250034520.0,Jeffrey Archer,2015.0,Mightier Than the Sword,"Mightier Than the Sword (The Clifton Chronicles, #5)",eng,4.09,10257,16529,1378,167,480,2933,7082,5867,https://images.gr-assets.com/books/1407772906m/21853645.jpg,https://images.gr-assets.com/books/1407772906s/21853645.jpg,0
5941,7277715,7277715,8444052,46,446564087,9780446564080.0,David Baldacci,2010.0,Deliver Us From Evil,"Deliver Us from Evil (A. Shaw, #2)",en-US,3.98,15947,18990,1128,251,781,4150,7724,6084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5960,7011403,7011403,21457174,26,61931411,9780061931410.0,Robin Hobb,2010.0,Dragon Haven,"Dragon Haven (Rain Wild Chronicles, #2)",en-US,4.06,15807,19418,818,94,647,3866,8148,6663,https://images.gr-assets.com/books/1263769185m/7011403.jpg,https://images.gr-assets.com/books/1263769185s/7011403.jpg,0
5973,9914,9914,1308950,21,330339184,9780330339190.0,Bret Easton Ellis,1994.0,The Informers,The Informers,en-GB,3.39,12898,14674,477,596,2100,5342,4324,2312,https://images.gr-assets.com/books/1374684746m/9914.jpg,https://images.gr-assets.com/books/1374684746s/9914.jpg,0
6072,6104943,6104943,6282264,29,755328175,9780755328180.0,Jill Mansell,2009.0,Rumor Has it,Rumour Has It,eng,3.83,15669,18306,647,365,1053,4985,6832,5071,https://images.gr-assets.com/books/1328202735m/6104943.jpg,https://images.gr-assets.com/books/1328202735s/6104943.jpg,0
6082,18774020,18774020,26407781,18,316250813,9780316250820.0,Edan Lepucki,2014.0,California,California,eng,3.22,14870,16064,2643,927,2641,6113,4742,1641,https://images.gr-assets.com/books/1400863574m/18774020.jpg,https://images.gr-assets.com/books/1400863574s/18774020.jpg,0
6096,16188,16188,3969,37,743249291,9780743249290.0,Philippa Gregory,1987.0,Wideacre,"Wideacre  (The Wideacre Trilogy, #1)",eng,3.28,17469,18758,1581,2486,2768,4745,4539,4220,https://images.gr-assets.com/books/1289170133m/16188.jpg,https://images.gr-assets.com/books/1289170133s/16188.jpg,0
6107,25279165,25279165,45005209,18,345528697,9780345528700.0,Melanie Benjamin,2016.0,The Swans of Fifth Avenue,The Swans of Fifth Avenue,eng,3.58,13735,17953,2518,580,1676,5639,6932,3126,https://images.gr-assets.com/books/1431898319m/25279165.jpg,https://images.gr-assets.com/books/1431898319s/25279165.jpg,0
6116,28959148,28959148,49185839,10,,,Matthew Norman,2016.0,,We're All Damaged,eng,3.85,16377,16488,1374,271,884,4157,6972,4204,https://images.gr-assets.com/books/1457221465m/28959148.jpg,https://images.gr-assets.com/books/1457221465s/28959148.jpg,0
6123,348,348,2055615,75,345413997,9780345413990.0,Robert A. Heinlein,1957.0,The Door into Summer,The Door Into Summer,eng,4.0,15298,18028,829,132,745,4180,6964,6007,https://images.gr-assets.com/books/1342241886m/348.jpg,https://images.gr-assets.com/books/1342241886s/348.jpg,0
6131,161156,161156,1413765,73,671890913,9780671890920.0,Cornelius Ryan,1959.0,The Longest Day,The Longest Day,eng,4.31,14949,15836,416,114,271,1931,5826,7694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6139,369110,369110,1799308,26,449205622,9780449205620.0,Taylor Caldwell,1972.0,Captains and the Kings,Captains and the Kings,eng,4.11,14980,15443,217,159,546,3154,5196,6388,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6151,21720,21720,1952659,60,038533947X,9780385339480.0,Karin Slaughter,2007.0,Beyond Reach,"Beyond Reach (Grant County, #6)",eng,4.19,15359,18527,985,211,515,2881,6934,7986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6190,229432,229432,3315230,615,140436111,9780140436110.0,Charles Dickens,1837.0,The Posthumous Papers of the Pickwick Club,The Pickwick Papers,eng,3.82,17080,20011,1175,537,1496,5076,6842,6060,https://images.gr-assets.com/books/1360795072m/229432.jpg,https://images.gr-assets.com/books/1360795072s/229432.jpg,0
6191,2615008,2615008,2639658,36,307377040,9780307377040.0,Joseph O'Neill,2008.0,Netherland,Netherland,eng,3.4,13314,15734,2355,685,2192,5224,5338,2295,https://images.gr-assets.com/books/1344205853m/2615008.jpg,https://images.gr-assets.com/books/1344205853s/2615008.jpg,0
6200,300226,300226,2967387,66,446321214,9780446321210.0,Sidney Sheldon,1970.0,The Naked Face,The Naked Face,eng,3.51,13862,14829,432,341,1706,5510,4656,2616,https://images.gr-assets.com/books/1398003487m/300226.jpg,https://images.gr-assets.com/books/1398003487s/300226.jpg,0
6220,835623,835623,2085667,51,393318486,9780393318490.0,Steven Pinker,1997.0,How the Mind Works,How the Mind Works,eng,3.97,13516,14467,426,391,770,2892,5283,5131,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6255,12499,12499,14795,18,738210072,9780738210070.0,Jenny McCarthy,2004.0,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,,3.72,12382,13804,1926,469,1329,3601,4579,3826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6264,12663,12663,1017593,33,749311614,9780749311610.0,James A. Michener,1980.0,The Covenant,The Covenant,en-GB,4.17,15610,16533,343,102,430,2936,6120,6945,https://images.gr-assets.com/books/1310975573m/12663.jpg,https://images.gr-assets.com/books/1310975573s/12663.jpg,0
6267,85491,85491,1005181,70,515132187,9780515132180.0,Nora Roberts,2001.0,The Villa,The Villa,en-US,3.94,20328,22121,650,243,1127,5755,7683,7313,https://images.gr-assets.com/books/1351343027m/85491.jpg,https://images.gr-assets.com/books/1351343027s/85491.jpg,0
6296,21060,21060,4398231,8,142301515,9780142301520.0,Sherwood Smith,1997.0,Crown Duel,Crown Duel (Crown & Court #1-2),,4.19,19546,20200,913,336,827,3327,5927,9783,https://images.gr-assets.com/books/1360507771m/21060.jpg,https://images.gr-assets.com/books/1360507771s/21060.jpg,0
6299,2872,2872,2220311,52,452283205,9780452283210.0,Tracy Chevalier,2001.0,Falling Angels,Falling Angels,eng,3.55,18465,19931,1260,395,2050,7071,6992,3423,https://images.gr-assets.com/books/1327995250m/2872.jpg,https://images.gr-assets.com/books/1327995250s/2872.jpg,0
6306,106648,106648,2324921,66,446354678,9780446354680.0,Sidney Sheldon,1990.0,Memories of Midnight,Memories of Midnight,eng,3.68,14196,15083,353,245,1217,5043,5179,3399,https://images.gr-assets.com/books/1501701194m/106648.jpg,https://images.gr-assets.com/books/1501701194s/106648.jpg,0
6309,17608111,17608111,24566794,21,356502023,9780356502020.0,Brian  McClellan,2014.0,The Crimson Campaign,"The Crimson Campaign (Powder Mage, #2)",eng,4.35,14292,17072,825,59,198,1608,6973,8234,https://images.gr-assets.com/books/1363102695m/17608111.jpg,https://images.gr-assets.com/books/1363102695s/17608111.jpg,0
6327,280410,280410,3064865,15,385516401,9780385516400.0,Jeffrey Toobin,2007.0,The Nine: Inside the Secret World of the Supreme Court,The Nine: Inside the Secret World of the Supreme Court,en-US,4.06,12426,13660,1998,98,350,2352,6628,4232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6335,316496,316496,2304710,58,702229784,9780702229790.0,Peter Carey,1988.0,Oscar and Lucinda,Oscar and Lucinda,eng,3.72,15139,16639,687,601,1437,4298,5968,4335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6344,2210921,2210921,2457492,47,553804332,9780553804330.0,Lisa Gardner,2008.0,Say Goodbye,"Say Goodbye (Quincy & Rainie, #6)",eng,4.12,16057,17732,1055,147,509,3292,6945,6839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6358,17989312,17046617,23362106,18,,,Helen Bryan,2012.0,,The Sisterhood,en,3.75,7967,17135,1312,601,1345,4493,6037,4659,https://images.gr-assets.com/books/1371249679m/17989312.jpg,https://images.gr-assets.com/books/1371249679s/17989312.jpg,0
6402,37451,37451,2456008,59,316911488,9780316911480.0,Cecily von Ziegesar,2002.0,You Know You Love Me,"You Know You Love Me (Gossip Girl, #2)",en-US,3.53,18052,19075,690,600,2333,6711,5205,4226,https://images.gr-assets.com/books/1388599269m/37451.jpg,https://images.gr-assets.com/books/1388599269s/37451.jpg,0
6415,16299256,16299256,22427720,4,,,J. Sterling,2013.0,,"The Game Changer (The Perfect Game, #2)",en,4.11,23295,23460,1241,323,943,4125,8561,9508,https://images.gr-assets.com/books/1358236349m/16299256.jpg,https://images.gr-assets.com/books/1358236349s/16299256.jpg,0
6426,9762,9762,2919169,30,1400045371,9781400045370.0,"Byron Katie, Stephen Mitchell",2002.0,Loving What Is: Four Questions That Can Change Your Life,Loving What Is: Four Questions That Can Change Your Life,,4.15,12568,13153,612,317,600,2158,3782,6296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6432,23743603,23743603,42367516,4,,,Elizabeth  Hall,2015.0,,Miramont's Ghost,en-GB,3.34,14295,14363,1605,969,2176,4635,4210,2373,https://images.gr-assets.com/books/1418787928m/23743603.jpg,https://images.gr-assets.com/books/1418787928s/23743603.jpg,0
6473,22915460,22915460,41179885,14,,,"Petra Durst-Benning, Samuel Willcocks",2000.0,Die Glasbläserin,The Glassblower,eng,3.87,13478,14596,965,375,907,3272,5666,4376,https://images.gr-assets.com/books/1408013754m/22915460.jpg,https://images.gr-assets.com/books/1408013754s/22915460.jpg,0
6474,12712435,12712435,17846412,22,307599469,9780307599470.0,Maggie Shipstead,2012.0,Seating Arrangements,Seating Arrangements,,3.02,14243,16075,2405,1143,3532,6346,3912,1142,https://images.gr-assets.com/books/1329425347m/12712435.jpg,https://images.gr-assets.com/books/1329425347s/12712435.jpg,0
6480,119829,119829,2046265,20,345363132,9780345363140.0,Sharon Kay Penman,1982.0,The Sunne in Splendour,The Sunne in Splendour,eng,4.4,15364,16936,1060,186,334,1716,4970,9730,https://images.gr-assets.com/books/1361649213m/119829.jpg,https://images.gr-assets.com/books/1361649213s/119829.jpg,0
6490,8100267,8100267,12873035,31,141699176X,9781416991760.0,Orson Scott Card,2010.0,Pathfinder,"Pathfinder (Pathfinder, #1)",en-US,3.98,16979,18845,2130,305,872,3724,7948,5996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6500,25657,25657,1888390,20,312422288,9780312422290.0,Augusten Burroughs,2000.0,Sellevision,Sellevision,,3.54,12934,13633,879,452,1651,4474,4194,2862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6521,368772,368772,1059565,63,316955108,9780316955100.0,Herman Wouk,1951.0,The Caine Mutiny,The Caine Mutiny,en-US,4.23,15820,16677,729,109,367,2481,6378,7342,https://images.gr-assets.com/books/1410224968m/368772.jpg,https://images.gr-assets.com/books/1410224968s/368772.jpg,0
6528,143761,143761,4083744,40,778322955,9780778322960.0,Debbie Macomber,2005.0,A Good Yarn,"A Good Yarn (Blossom Street, #2)",en-US,4.11,16467,17712,920,103,452,3636,6671,6850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6546,4332082,4332082,3810543,48,670020486,9780670020480.0,Janice Y.K. Lee,2008.0,The Piano Teacher,The Piano Teacher,en-US,3.32,16172,18010,2667,466,2483,7500,5930,1631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6552,14964,14964,3356743,47,316059854,9780316059860.0,Anita Shreve,2007.0,Body Surfing,Body Surfing,en-US,3.31,15041,16343,1661,439,2313,7075,4820,1696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6566,14963,14963,980920,64,316154512,9780316154510.0,Anita Shreve,2005.0,A Wedding in December,A Wedding in December,,3.08,15869,17142,1432,882,3376,7591,4075,1218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6584,11981168,16029043,16792070,15,,,Paul Pilkington,2011.0,,"The One You Love (Emma Holden Suspense Mystery, #1)",eng,3.39,7175,15091,1241,871,2132,5011,4415,2662,https://images.gr-assets.com/books/1328103463m/11981168.jpg,https://images.gr-assets.com/books/1328103463s/11981168.jpg,0
6612,29036,29036,29511,15,143036491,9780143036490.0,John M. Barry,2004.0,The Great Influenza: The Epic Story of the Deadliest Plague in History,The Great Influenza: The Story of the Deadliest Pandemic in History,eng,3.95,14762,15443,1294,251,801,3419,5935,5037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6633,169718,169718,2772467,328,142640607X,9781426406070.0,Sinclair Lewis,1922.0,Babbitt,Babbitt,,3.64,14204,17437,973,609,1551,5078,6402,3797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6664,17688,17688,19169658,16,684800705,9780684800710.0,Franz Kafka,1915.0,,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",eng,4.02,12744,13510,228,353,720,2505,4591,5341,https://images.gr-assets.com/books/1446102089m/17688.jpg,https://images.gr-assets.com/books/1446102089s/17688.jpg,0
6675,46755,46755,924766,68,385491050,9780385491050.0,Margaret Atwood,1972.0,Surfacing,Surfacing,eng,3.45,15494,16896,1018,595,2144,5992,5461,2704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6681,68521,68521,3314752,57,312206488,9780312206480.0,Bernard Cornwell,1997.0,Excalibur,"Excalibur (The Warlord Chronicles, #3)",,4.38,12925,15034,436,35,182,1758,5133,7926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6699,26154406,26154406,45670644,14,1451686633,9781451686630.0,Lisa Lutz,2016.0,The Passenger,The Passenger,eng,3.71,13544,16824,2692,286,1112,5120,7067,3239,https://images.gr-assets.com/books/1456682660m/26154406.jpg,https://images.gr-assets.com/books/1456682660s/26154406.jpg,0
6706,23719378,23719378,43328906,21,544409914,9780544409910.0,Amy  Stewart,2015.0,Girl Waits with Gun,"Girl Waits with Gun (Kopp Sisters, #1)",eng,3.78,13775,16206,2887,212,837,4494,7431,3232,https://images.gr-assets.com/books/1500687846m/23719378.jpg,https://images.gr-assets.com/books/1500687846s/23719378.jpg,0
6717,8462184,8462184,13783430,5,451233557,9780451233550.0,Rachel Caine,2010.0,"The Morganville Vampires, Volume 3","The Morganville Vampires, Volume 3 (The Morganville Vampires, #5-6)",eng,4.39,13849,13882,76,235,410,1621,3018,8598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6731,4352708,6058042,4400647,25,749909226,9780749909220.0,Sherrilyn Kenyon,2009.0,Bad Moon Rising,Bad Moon Rising (Dark-Hunter #18; Were-Hunter #4; Hellchaser #2),eng,4.29,13608,24199,951,127,613,3443,7952,12064,https://images.gr-assets.com/books/1361175509m/4352708.jpg,https://images.gr-assets.com/books/1361175509s/4352708.jpg,0
6757,217433,217433,210514,33,449226352,9780449226350.0,Kristin Hannah,1996.0,Home Again,Home Again,eng,3.95,13791,15526,774,218,822,3593,5765,5128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6760,5053,5053,3015343,96,451208706,9780451208700.0,Ken Follett,1982.0,The Man from St. Petersburg,The Man From St. Petersburg,eng,3.84,13193,16436,739,167,750,4488,7160,3871,https://images.gr-assets.com/books/1411331808m/5053.jpg,https://images.gr-assets.com/books/1411331808s/5053.jpg,0
